Date,Prev Close,Open,High,Low,Last,Close,Turnover
20000714,33.6,34.8,34.8,33.6,34,33.9,7462000000
20000717,33.9,31.3,34,31.2,32.6,32.6,16056210000
20000718,32.6,33,33,31.6,32,32.05,16111225000
20000719,32.05,32.7,34,32.65,34,33.65,14724800000
20000720,33.65,33.1,33.75,33,33,33.1,5295000000
20000721,33.1,32.55,35,32.4,33.2,33.45,15789550000
20000724,33.45,31.3,32.45,30.8,30.8,30.8,15003935000
20000725,30.8,29.2,30.5,29.1,30.1,30.1,15952980000
20000726,30.1,31.6,32.55,31.6,32.55,32.55,14126625000
20000727,32.55,34.4,34.4,31.35,31.75,32.05,18716605000
20000728,32.05,31.65,31.65,31,31.05,31.1,11560250000
20000731,31.1,31,31.4,30,30.5,30.5,8953250000
20000801,30.5,30.8,30.8,29.15,29.7,29.35,22903455000
20000802,29.35,28.4,29,28.3,29,29,14902250000
20000803,29,28.95,29.35,28.5,28.6,28.6,10615970000
20000804,28.6,28.9,28.9,28.1,28.1,28.5,6673115000
20000807,28.5,27.5,28.15,27.5,27.75,27.75,4265575000
20000808,27.75,28.65,28.9,27.15,27.15,27.45,8278265000
20000809,27.45,27.85,28.8,27.85,28,28,1827500000
20000810,28,28,28,27.6,28,28,1635400000
20000811,28,28.4,28.45,27.5,27.95,27.7,4713500000
20000814,27.7,29.65,29.9,27.75,27.75,28.1,13469000000
20000816,28.1,29.65,29.8,27.25,27.25,27.9,8977800000
20000817,27.9,28,28.5,26,27,26.95,26848155000
20000818,26.95,26.3,27.1,26.3,26.6,26.6,3616250000
20000821,26.6,26.3,27.1,26,26.55,26.55,6554650000
20000822,26.55,27.25,27.4,26.6,26.65,26.7,8102045000
20000823,26.7,27.85,27.85,26.75,27.3,27.3,5658400000
20000824,27.3,27.65,28,26.75,27.9,27.9,9501580000
20000825,27.9,28.2,28.25,27.1,28,28,4545700000
20000828,28,28.25,28.25,27,27,27,1666000000
20000829,27,27.95,28.25,27,28,28,11267280000
20000830,28,28,28.4,26.95,26.95,26.95,21810500000
20000831,26.95,27.25,27.5,27,27.45,27.45,5442500000
20000904,27.45,27,27.8,26.15,26.15,26.25,8420750000
20000905,26.25,26.15,26.4,24.5,24.5,24.65,94548865000
20000906,24.65,25.9,26.65,25.05,26,26,26769750000
20000907,26,26.45,26.85,23.95,23.95,24.85,58339525000
20000908,24.85,24.9,25.4,24.5,24.5,24.65,33908600000
20000911,24.65,24.8,25.1,24.8,24.9,25,22161610000
20000912,25,24.55,25.3,24.4,24.9,25.15,17898250000
20000913,25.15,24.25,25.9,24.1,25.5,25.5,12749000000
20000914,25.5,25,25.5,23.85,23.85,23.95,37604550000
20000915,23.95,24.25,24.25,23.55,23.55,23.65,7675000000
20000918,23.65,23.2,23.7,22.95,23,23,12927195000
20000919,23,22.7,23.35,22.05,22.45,22.3,16649400000
20000920,22.3,23,23.5,22.75,23.45,23.45,6087250000
20000921,23.45,23.2,23.6,23,23,23,4578500000
20000922,23,23.7,23.7,22.3,22.4,22.4,5170500000
20000925,22.4,21.05,23,21,23,22.95,8736150000
20000926,22.95,23.7,23.7,22.75,23.25,23.2,9177930000
20000927,23.2,23.35,23.35,22.35,23.05,23.05,1081715000
20000928,23.05,22.35,23.15,22.3,22.65,22.65,5935555000
20000929,22.65,23,23.25,22.45,22.75,22.75,9732325000
20001003,22.75,21.9,22.75,21.65,21.75,21.75,10851715000
20001004,21.75,22.75,22.8,22.15,22.8,22.8,12367575000
20001005,22.8,22.65,22.95,22.55,22.7,22.9,3358400000
20001006,22.9,22.5,24.6,22.5,24.05,24.05,10084645000
20001009,24.05,23.55,24.6,23,24.3,24,23481360000
20001010,24,24,24.4,23.05,23.85,23.7,11513600000
20001011,23.7,25.2,25.2,23.1,23.5,23.5,5601795000
20001012,23.5,23.4,24.25,23.2,24,24,13183050000
20001013,24,24,24,22.1,24,22.4,23027800000
20001016,22.4,22.6,23.2,22.6,22.9,22.7,10377080000
20001017,22.7,22.2,22.65,21.5,21.6,21.55,10416465000
20001018,21.55,22,22.85,21.9,22.2,22.2,2689750000
20001019,22.2,21.95,23,21.1,23,22.95,12100040000
20001020,22.95,23.2,23.75,22.5,23.75,23.45,7287775000
20001023,23.45,22.15,23.8,22.15,22.9,22.9,4606100000
20001024,22.9,23.5,23.5,22.35,22.35,22.6,8060875000
20001025,22.6,23.5,24.4,23.05,24.4,24.15,22032100000
20001026,24.15,23.5,25.4,23.5,24.4,24.3,1444750000
20001027,24.3,24.7,26.25,24,26.25,25.5,22850850000
20001030,25.5,25.2,25.6,24.8,24.9,24.9,5227050000
20001031,24.9,24.5,25.25,23.9,25,24.3,16048805000
20001101,24.3,25.75,25.75,24.75,25.15,25.35,9653575000
20001102,25.35,25.2,26.05,25.2,26,25.9,14568225000
20001103,25.9,25.45,27.95,25.45,27.95,27.8,38315625000
20001106,27.8,27.5,28.1,26.5,26.85,26.9,20399200000
20001107,26.9,26.75,27.25,26,26,26.15,25664735000
20001108,26.15,27.25,27.3,25.6,25.9,25.9,17762350000
20001109,25.9,25.2,25.75,25,25.45,25.35,7747575000
20001110,25.35,24.7,24.95,23.35,24.05,24.45,30950100000
20001113,24.45,24,24.15,23.55,23.7,23.7,6583325000
20001114,23.7,23.6,24.5,23.55,23.55,23.8,15018205000
20001115,23.8,24.85,24.85,23.3,23.65,23.7,15450500000
20001116,23.7,23.6,23.8,23.45,23.75,23.7,4637500000
20001117,23.7,23.8,23.9,23.55,23.9,23.85,7088160000
20001120,23.85,23.8,24.25,23.8,23.8,24.1,12326890000
20001121,24.1,23.75,24.65,23.7,24.05,24.35,10727950000
20001122,24.35,23.8,24.5,23.8,24.15,24.15,5335440000
20001123,24.15,24.2,24.5,24,24.3,24.3,14816075000
20001124,24.3,24.5,24.7,24.3,24.6,24.6,12996340000
20001127,24.6,24.35,25.35,24.35,25.2,25,19372910000
20001128,25,24.1,25.35,24.05,25.35,25,54639170000
20001129,25,25.7,25.85,25.15,25.55,25.55,18139500000
20001130,25.55,25.2,25.5,25,25.25,25.25,9297840000
20001201,25.25,25.5,25.5,25,25.3,25.3,6944500000
20001204,25.3,25.1,25.75,25.1,25.5,25.5,11688225000
20001205,25.5,25.85,26.7,25.75,26.4,26.2,15954165000
20001206,26.2,27,27.8,26.55,27.45,27,38628865000
20001207,27,27.75,28,27.05,28,27.8,16105885000
20001208,27.8,27.95,30.05,27.95,30.05,30.05,49343805000
20001211,30.05,29.55,31,29.55,31,30.7,43843320000
20001212,30.7,29.5,30.25,28.95,29.95,29.3,38531475000
20001213,29.3,29.9,30.65,29.9,30.05,30.2,22879145000
20001214,30.2,29.5,30,28.25,28.65,28.65,28645540000
20001215,28.65,28.7,28.95,27.75,27.75,27.9,23993575000
20001218,27.9,26.55,28.3,26.55,28,28,9908730000
20001219,28,27.55,28.25,26.5,26.5,26.55,19817620000
20001220,26.55,26.5,27.9,25.1,26.5,26.5,11042810000
20001221,26.5,25.8,26.65,25.8,26,26.3,9246750000
20001222,26.3,26.45,27.3,25.75,25.75,25.8,7741700000
20001226,25.8,25.75,26,25.1,25.5,25.6,18321680000
20001227,25.6,25.55,26.4,25.55,26.35,26.35,2624710000
20001228,26.35,27.4,28,26.9,27.75,27.65,15740665000
20001229,27.65,27.5,28.1,27.05,27.05,27.6,13060230000
20010101,27.6,27.4,28,27.35,28,28,5343580000
20010102,28,27.55,29.5,27.55,28.05,28.7,24256540000
20010103,28.7,28.4,30,28.4,29.3,29.4,22889725000
20010104,29.4,29.5,29.95,29,29,29,14900700000
20010105,29,28.95,29.5,28.1,29.5,29.5,21575410000
20010108,29.5,29.8,30,29.3,29.5,29.5,51100875000
20010109,29.5,30,30,29.15,29.55,29.85,51255590000
20010110,29.85,30,30.05,28.5,29.65,29.65,6183725000
20010111,29.65,29.05,29.65,28.9,29.5,29.5,21278200000
20010112,29.5,28.15,29,28.15,28.95,28.95,10827700000
20010115,28.95,28.5,29.5,28.5,29.5,29.5,53707500000
20010116,29.5,30,30,29.1,29.3,29.4,38676055000
20010117,29.4,29,30,29,29.55,29.35,39265500000
20010118,29.35,29.05,29.85,29.05,29.4,29.4,8102370000
20010119,29.4,29.2,30.35,29,30,30,20587950000
20010122,30,30,31,29.7,29.75,29.75,46672160000
20010123,29.75,29.5,30.25,29.5,29.8,29.75,31467160000
20010124,29.75,30.2,30.2,29,30,30,16325950000
20010125,30,30,30,29.15,30,30,16526465000
20010129,30,29,29.8,28.55,29.5,29.4,15435115000
20010130,29.4,28.55,29.8,28.5,29.75,29.35,19165275000
20010131,29.35,29.05,29.4,29,29,29.1,9699775000
20010201,29.1,28.5,29,28.45,28.7,28.7,32260910000
20010202,28.7,29.5,29.75,29,29.75,29.75,34666765000
20010205,29.75,29,29.15,28.25,29.15,29.15,10264800000
20010206,29.15,29.75,31.4,29.5,30.75,30.6,21288315000
20010207,30.6,30.7,31.4,30,30.15,30.4,41954225000
20010208,30.4,30.6,30.7,30,30,30.1,17831835000
20010209,30.1,30,30.75,29.35,30.2,30.15,56662540000
20010212,30.15,30.55,30.8,29.55,29.8,29.6,27468725000
20010213,29.6,29.55,30,29.5,29.65,29.65,39786735000
20010214,29.65,29.95,32,29.5,31.95,31.55,28652625000
20010215,31.55,32,34.1,31.25,33.5,33.55,1.63687E+11
20010216,33.55,34.5,34.95,31.5,33,32.55,1.47597E+11
20010219,32.55,30,32.8,30,31.45,31.25,91377640000
20010220,31.25,31.25,32.5,30.4,31,31,91644610000
20010221,31,31.9,31.9,29.95,30.35,30.15,43852025000
20010222,30.15,30.05,30.3,29.7,29.95,29.95,46444935000
20010223,29.95,30,30.35,29,29.3,29.3,69119815000
20010226,29.3,28.5,30,28.4,29.05,29.3,36329675000
20010227,29.3,29.85,31.65,28.8,31.45,30.5,96466430000
20010228,30.5,31.45,32.9,30.5,30.8,30.9,83695975000
20010301,30.9,31,32,30,30.5,30.3,31720995000
20010302,30.3,30.25,31,29.1,29.1,29.1,39525500000
20010305,29.1,29.1,29.15,27.25,27.35,27.3,81263095000
20010307,27.3,27.9,28.1,25.75,27.5,27.5,32312000000
20010308,27.5,27.25,27.75,27,27.5,27.5,7921250000
20010309,27.5,26,27.3,25.65,26.6,26.6,27381775000
20010312,26.6,27,28.2,25.25,25.25,25.95,24313850000
20010313,25.95,23.95,24.95,23.95,23.95,23.95,41074440000
20010314,23.95,25.4,25.8,25,25.8,25.65,14547100000
20010315,25.65,25.25,26.4,24.1,26.4,26.4,3271000000
20010316,26.4,27,27,25.25,26,26,5898180000
20010319,26,26,26,24.75,25.1,24.85,9872900000
20010320,24.85,25,25,23.75,23.8,23.95,60645675000
20010321,23.95,24.15,24.5,24,24.5,24.5,2056250000
20010322,24.5,24.85,24.9,24.35,24.6,24.6,3373950000
20010323,24.6,24.35,24.4,24.25,24.3,24.25,6249440000
20010326,24.25,23.3,24.9,23,24.9,24.9,710750000
20010327,24.9,24.3,24.7,24.15,24.5,24.35,7468510000
20010328,24.35,24.05,25,24,24,24.1,9235905000
20010329,24.1,23.8,23.9,23.5,23.5,23.5,12084280000
20010330,23.5,23.15,23.65,22.9,23.5,23.25,6115750000
20010402,23.25,22.35,22.85,22,22.5,22.5,9299670000
20010403,22.5,23.2,23.2,22.2,22.7,22.75,7334200000
20010404,22.75,23.8,23.8,23.3,23.4,23.35,4370930000
20010406,23.35,23.25,23.8,23.2,23.8,23.8,2334500000
20010409,23.8,24.9,24.9,23.25,24,23.85,3801200000
20010410,23.85,23.85,23.85,23,23.85,23.85,11168500000
20010411,23.85,24,24,23.3,23.35,23.35,3856285000
20010412,23.35,22.35,23.65,22.35,23,23,7616775000
20010416,23,22.15,22.65,22,22.5,22.5,9444200000
20010417,22.5,22.9,22.9,22.5,22.5,22.55,12221640000
20010418,22.55,23.9,23.9,23,23.7,23.7,20661850000
20010419,23.7,25.4,25.4,22.5,23,23,19354600000
20010420,23,22.95,23.25,22.6,23.1,22.85,2914845000
20010423,22.85,23,23.8,22.6,22.8,23.2,15841430000
20010424,23.2,23,23.75,22.65,23.05,23.15,39247335000
20010425,23.15,23,23.55,22.7,23.35,23.2,30819290000
20010426,23.2,23.6,24.4,23.4,24,23.95,15885785000
20010427,23.95,23.2,23.2,22.15,22.15,22.5,20930355000
20010430,22.5,22,22.45,21.2,22,22.1,26297060000
20010502,22.1,22.5,22.5,21.7,21.7,21.7,32498015000
20010503,21.7,21.75,22.35,21.75,22,22,10708205000
20010504,22,22.25,22.25,21.85,21.85,21.85,10512520000
20010507,21.85,22.5,22.5,21.5,21.9,21.9,7949950000
20010508,21.9,22,22.85,22,22.75,22.65,4749595000
20010509,22.65,23.2,24.5,21.9,22.5,22.6,2.70204E+11
20010510,22.6,22.9,24,22.5,23.75,22.95,80038160000
20010511,22.95,24.2,24.8,24,24.8,24.8,3.70345E+11
20010514,24.8,23.65,26.55,23.65,25,25.1,1.61327E+11
20010515,25.1,23.65,25.45,23.3,24.65,24.8,78350500000
20010516,24.8,26.4,26.4,24.4,24.4,24.5,1.66777E+11
20010517,24.5,24.9,24.9,23.35,23.35,23.55,99016165000
20010518,23.55,23.3,24.5,23.25,23.85,23.75,60377775000
20010521,23.75,24.05,24.15,23.5,23.9,23.9,23259890000
20010522,23.9,23.45,23.8,23.1,23.3,23.35,32732630000
20010523,23.35,23.5,24.3,23.5,23.95,24.2,63111565000
20010524,24.2,24.05,24.35,23.7,23.7,23.7,16306440000
20010525,23.7,23.5,24,23.5,23.85,23.85,25160380000
20010528,23.85,23.8,24.05,23.65,23.95,23.95,41426825000
20010529,23.95,23.8,24.3,23.8,24.1,23.85,44813630000
20010530,23.85,25.75,25.75,23.75,23.75,23.9,45401780000
20010531,23.9,23.8,24,23.6,24,24,13449750000
20010601,24,23.65,24.3,23.65,24,24,45181835000
20010604,24,23.75,24,23.4,23.7,23.65,42361180000
20010605,23.65,23.5,23.5,23.05,23.1,23.1,49218305000
20010606,23.1,23.5,23.85,23,23.15,23.15,18186535000
20010607,23.15,23.65,23.65,23.1,23.3,23.3,10849150000
20010608,23.3,23.35,23.6,23.1,23.5,23.55,9667450000
20010611,23.55,23.4,23.5,23.1,23.35,23.35,3045855000
20010612,23.35,23.2,23.4,23,23.3,23.3,23291550000
20010613,23.3,23.65,23.75,23.55,23.75,23.75,12205875000
20010614,23.75,23.8,23.9,23.3,23.3,23.3,14120500000
20010615,23.3,23.1,23.4,22.75,23,23,18983710000
20010618,23,22.75,22.75,21.6,22.2,22.2,25155225000
20010619,22.2,21.65,22.7,21.65,22.45,22.5,13199855000
20010620,22.5,22.75,23,22.75,23,23,13287000000
20010621,23,21.3,23.6,21.3,22.6,22.8,41075185000
20010622,22.8,23.25,23.45,22.85,22.9,22.95,8528250000
20010625,22.95,22.8,23.1,22.7,22.85,22.95,18438700000
20010626,22.95,22.9,23.15,22.75,22.95,22.9,71779225000
20010627,22.9,21,21.05,20.8,21,21,16251700000
20010628,21,20.55,21,20.5,21,20.8,4224105000
20010629,20.8,20.65,21.1,20.6,21,20.65,6070650000
20010702,32.5,20.5,21.2,20.5,21,21,3143750000
20010703,21,20.7,21,20.7,20.7,20.7,2279000000
20010704,20.7,20.1,20.1,20.1,20.1,20.1,2814000000
20010705,20.1,20.1,20.1,19.5,19.5,19.5,490500000
20010706,19.5,19.3,19.3,19.15,19.15,19.2,192250000
20010709,19.2,19.1,20,19.1,19.1,19.1,97500000
20010710,19.1,19.1,19.1,19,19,19,1902000000
20010711,19,19.1,20.35,19.1,19.1,19.1,389890000
20010712,19.1,21,21,18.5,18.5,18.5,429250000
20010713,18.5,22.7,22.7,19.2,19.4,19.45,3264560000
20010716,19.45,23.5,23.5,19.5,20,20,802300000
20010717,20,20,20,19,19,19.15,3439000000
20010718,19.15,20,20.45,19.15,19.15,19.15,700500000
20010719,19.15,19.5,19.5,19.5,19.5,19.5,195000000
20010720,19.5,18.5,19.15,18.5,18.7,18.9,5116820000
20010724,18.9,21,21,19,19,19.25,2929500000
20010725,19.25,19.5,19.75,19.25,19.25,19.25,1534500000
20010726,19.25,17.2,20.8,17.2,20.45,20.45,211120000
20010727,20.45,19.05,19.1,19,19,19.05,1925500000
20010730,19.05,19,19,19,19,19,1653000000
20010801,19,18.6,18.9,18.6,18.9,18.9,874020000
20010802,18.9,18.6,19.25,18.5,19.25,19.25,465925000
20010806,19.25,20,20,19.4,19.45,19.45,1457075000
20010807,19.45,19.35,19.5,19.25,19.25,19.25,3395500000
20010808,19.25,19.25,19.25,19.25,19.25,19.25,192500000
20010809,19.25,18.4,19.9,18.35,18.35,18.65,3615925000
20010810,18.65,19,19,15,18.5,18.5,1901500000
20010813,18.5,18.65,18.85,18.65,18.85,18.85,1692500000
20010814,18.85,17.05,18,17.05,18,18,530500000
20010817,18,18,18.5,18,18.5,18.5,723700000
20010820,18.5,18.75,18.75,17.75,17.75,17.75,365000000
20010821,17.75,18,18,17.85,18,17.95,1253000000
20010823,17.95,18.6,18.6,18.6,18.6,18.6,186000000
20010824,18.6,18.1,18.1,17.4,17.7,17.7,1209400000
20010827,17.7,18,18,18,18,18,63000000
20010828,18,18.05,18.05,18,18,18,297500000
20010829,18,18.85,18.85,17.9,17.9,17.9,182830000
20010830,17.9,17.25,17.75,17.05,17.75,17.75,377130000
20010831,17.75,18.1,18.1,17.7,17.7,17.7,719000000
20010903,17.7,18,18.25,17.8,18.25,18.25,553700000
20010904,18.25,18.05,18.55,18.05,18.55,18.3,366000000
20010905,18.3,18.05,18.45,18,18.45,18.45,3203300000
20010907,18.45,18.75,18.75,18.1,18.5,18.5,553500000
20010910,18.5,19,19,18.8,19,19,3037000000
20010911,19,19,19.2,19,19.2,19.2,1435750000
20010912,19.2,18.6,19.25,18.6,19.25,19.25,1157800000
20010913,19.25,20.25,20.25,19.3,19.3,19.3,798400000
20010914,19.3,18,18.4,18,18.4,18.2,998500000
20010917,18.2,18.5,18.5,18,18.1,18.1,2079010000
20010918,18.1,19.75,19.75,18.5,18.5,18.5,1886500000
20010919,18.5,18.75,18.75,18.5,18.5,18.5,1574000000
20010920,18.5,17.75,18.5,17.75,18.5,18.5,333350000
20010921,18.5,18,18.65,18,18.65,18.4,1365210000
20010924,18.4,18.05,18.5,18.05,18.5,18.5,5447250000
20010925,18.5,18.5,18.5,18.5,18.5,18.5,1850000000
20010926,18.5,18.05,18.05,18.05,18.05,18.05,722000000
20010927,18.05,17.1,19.5,17.1,18.75,18.75,1524325000
20010928,18.75,19.5,19.5,18.95,18.95,18.95,702200000
20011001,18.95,18.95,18.95,18.55,18.55,18.55,1866720000
20011003,18.55,18.5,18.5,18.5,18.5,18.5,370000000
20011004,18.5,18.8,18.8,18.8,18.8,18.8,376000000
20011005,18.8,20.45,20.45,19.2,19.2,19.2,7562585000
20011008,19.2,18.5,19.9,18.45,19.9,19.9,3631750000
20011009,19.9,20,20.3,20,20.3,20.3,628000000
20011010,20.3,20.15,20.15,20,20,20,6594250000
20011011,20,20.05,20.7,20,20,20,1478865000
20011012,20,19.4,20.4,19.4,19.7,19.7,1130390000
20011015,19.7,20,20,19.6,19.6,19.6,796000000
20011016,19.6,20.45,20.45,20.05,20.3,20.3,405075000
20011017,20.3,21.2,21.2,20,20,20.05,3373000000
20011018,20.05,20.9,20.9,20.2,20.25,20.25,406590000
20011019,20.25,20.4,20.5,19.95,20.5,20.5,2039420000
20011022,20.5,21.75,22.2,21.5,22.2,22.1,2776285000
20011023,22.1,22,22,20.6,20.6,20.6,1480640000
20011024,20.6,20.25,20.25,20,20.15,20.15,6928665000
20011025,20.15,20.8,20.8,20,20,20,1679830000
20011029,20,19.55,19.85,19.55,19.85,19.85,924855000
20011030,19.85,19.25,19.85,19.25,19.8,19.8,2173020000
20011031,19.8,19.9,20,19.2,20,20,1654265000
20011101,20,21.45,21.45,19.95,20,20,2640500000
20011102,20,20,20.25,20,20.25,20.25,2090000000
20011105,20.25,20.05,20.95,20,20.4,20.55,4374365000
20011106,20.55,21,21,21,21,21,2940000000
20011107,21,21.1,21.7,20.75,20.75,20.75,2527340000
20011108,20.75,21.3,21.3,20.85,20.85,20.95,1550145000
20011109,20.95,21.25,21.3,21.05,21.3,21.3,2054300000
20011112,21.3,21.5,22.95,21.5,22.95,22.95,7680890000
20011113,22.95,23.25,24.8,23.25,24.8,24.8,30788685000
20011114,24.8,25.5,26,25.1,25.5,25.35,25866900000
20011115,25.35,24.9,24.9,23.9,24.5,24.3,11025895000
20011119,24.3,25.5,26.05,24.8,26.05,26.05,15061175000
20011120,26.05,26.1,26.7,25.5,25.5,25.5,14064250000
20011121,25.5,26.1,26.1,25,25,25.1,14305160000
20011122,25.1,25.05,25.75,25,25.2,25.35,11403845000
20011123,25.35,25.1,26.25,25.1,25.45,25.45,14522625000
20011126,25.45,25.9,27.75,25.75,27.75,27.15,21554605000
20011127,27.15,28,28,26.3,27,27,10117535000
20011128,27,26.8,27.45,26.75,26.8,26.8,9200460000
20011129,26.8,27,27.25,27,27,27,1090200000
20011203,27,27.25,27.25,26.25,27.2,27.2,8764910000
20011204,27.2,27,27.3,26.85,26.9,26.95,4500820000
20011205,26.95,26.65,27.25,26.65,27.25,27.25,2952000000
20011206,27.25,27.15,27.15,26,26.25,26.25,3451550000
20011207,26.25,26.5,26.85,26.05,26.5,26.5,5291050000
20011210,26.5,27.5,27.8,26.7,27,26.8,11486585000
20011211,26.8,27.6,28.8,27.05,27.1,27.1,7989490000
20011212,27.1,27.4,27.5,26.85,26.85,26.85,10150050000
20011213,26.85,25.6,26.2,25.5,26,26,5181600000
20011214,26,26,26,26,26,26,260000000
20011218,26,24.5,25.15,24.25,24.8,25,11079400000
20011219,25,23.4,24.25,23.4,24.25,24.25,651600000
20011220,24.25,24.5,24.5,24.05,24.05,24.05,3380000000
20011221,24.05,23.5,23.5,22.9,22.9,22.9,2625860000
20011224,22.9,21.25,22.5,21.25,22.5,22.3,2248875000
20011226,22.3,21.6,23,21.6,23,23,1590000000
20011227,23,23.75,23.75,22.75,22.75,22.75,2744100000
20011228,22.75,22,23.9,22,23.5,23.5,337330000
20011231,23.5,24,24.5,23.9,23.95,24,6163805000
20020101,24,24.5,24.6,23.85,23.9,23.9,12494555000
20020102,23.9,23.1,24,23.1,23.3,23.35,4129300000
20020103,23.35,24,26,23.2,23.75,23.65,22594905000
20020104,23.65,23.6,24.2,23.25,23.25,23.5,12808555000
20020107,23.5,24,24,22.05,23.4,23.4,6100500000
20020108,23.4,23.1,23.5,22.6,22.8,22.9,19227080000
20020109,22.9,22.65,23.5,22.65,22.7,23.05,10184680000
20020110,23.05,22.8,22.8,22.4,22.5,22.5,3206250000
20020111,22.5,22.55,22.75,22.5,22.5,22.5,5583325000
20020114,22.5,23.95,25.2,23.95,24.5,24.5,21660245000
20020115,24.5,24,24.5,23.75,24.5,24.3,6403550000
20020116,24.3,25.95,25.95,24,25,25,23601085000
20020117,25,25.8,26,25.2,25.35,25.45,15046175000
20020118,25.45,24.4,26.5,24.3,26.5,25.75,33065000000
20020121,25.75,26.85,29.95,26.55,28.75,28.85,1.28067E+11
20020122,28.85,29.35,29.4,27.55,28,27.95,45846025000
20020123,27.95,28.25,29.45,28.25,29,29.05,72247480000
20020124,29.05,30,32.4,29,31.85,31.65,2.11102E+11
20020125,31.65,31.9,32.9,30.4,31.8,31.75,1.93147E+11
20020128,31.75,31.4,34,31.25,32.75,33.25,1.45323E+11
20020129,33.25,33,34.45,32.35,33.05,33.5,2.24911E+11
20020130,33.5,33.1,33.1,30,30.25,30.6,1.24388E+11
20020131,30.6,31.25,31.75,29.8,30.35,30.1,1.11385E+11
20020201,30.1,35.65,35.65,31.4,32.65,32.95,1.80079E+11
20020204,32.95,37.85,37.85,32.8,32.8,33,1.09335E+11
20020205,33,33.5,35.2,33.5,34.75,34.7,2.25005E+11
20020206,34.7,34.1,38.8,34,38,37.85,3.27025E+11
20020207,37.85,39,40,37,38,37.65,1.632E+11
20020208,37.65,37.5,39,37.1,39,38.6,1.76887E+11
20020211,38.6,38.5,45,38.05,45,42.55,3.71324E+11
20020212,42.55,50,50,41,41,41.5,4.18082E+11
20020213,41.5,42,46,41.6,44.5,43.5,2.47235E+11
20020214,43.5,44,46.2,41.75,42.5,42.75,2.37945E+11
20020215,42.75,42.15,42.75,40.25,40.75,40.55,1.21283E+11
20020218,40.55,40.5,45,40,45,43.8,1.52444E+11
20020219,43.8,47,47,41.2,41.85,41.65,1.60432E+11
20020220,41.65,42.75,50,42,48,49.4,1.14484E+12
20020221,49.4,49.5,53,45.25,48.1,49.45,1.35234E+12
20020222,49.45,49.95,53.9,47.3,51.95,51.95,5.8511E+11
20020225,51.95,51,54.95,50,52.5,52.2,4.0956E+11
20020226,52.2,52.9,53.7,51,52.4,52.25,1.94383E+11
20020227,52.25,52,54.5,47.25,50.45,49.95,3.62619E+11
20020228,49.95,52,52,44.1,50,47.65,4.21446E+11
20020301,47.65,46.4,51.5,46.4,50.5,50.45,1.43041E+11
20020304,50.45,50.4,53.5,50.4,51,51.9,1.23116E+11
20020305,51.9,51,51,47.65,48.5,48,2.63686E+11
20020306,48,47,51.8,44,44,44.5,85225770000
20020307,44.5,44.9,46.5,44.3,44.3,44.7,75522805000
20020308,44.7,46.15,49,45.2,48.5,48.45,1.97371E+11
20020311,48.45,48.7,48.75,46.15,47,47.1,1.54153E+11
20020312,47.1,46.75,46.75,43.7,43.7,44.2,67123675000
20020313,44.2,43.2,47,42,44.65,44.65,1.46757E+11
20020314,44.65,46,48,44.75,46.75,45.55,1.01195E+11
20020315,45.55,46,47.5,46,46.8,46.7,53846300000
20020318,46.7,46.25,46.8,46.1,46.4,46.4,46870250000
20020319,46.4,45.15,46.3,43.15,43.15,43.6,47832060000
20020320,43.6,45.9,45.9,42,42.9,42.65,62149000000
20020321,42.65,41,45.9,41,45.9,44.6,50107500000
20020322,44.6,45.9,47.3,44,44.25,44.95,99991315000
20020326,44.95,45,45,41.1,42,42,1.96212E+11
20020327,42,42.5,43,42.25,42.25,42.5,50287970000
20020328,42.5,43.5,43.5,42,42,42.25,43266300000
20020401,42.25,43,43.25,41.3,41.3,42.1,38070350000
20020402,42.1,44.9,44.9,43,43.15,43.45,31224850000
20020403,43.45,42.05,50.7,42.05,45.1,45.25,1.28153E+11
20020404,45.25,47.9,54.3,46.6,54.2,53.75,7.03936E+11
20020405,53.75,56,56.6,50,50.6,51.4,5.33115E+11
20020408,51.4,52,53.8,50.5,50.5,50.9,3.10764E+11
20020409,50.9,51,51.75,49.1,50.25,50.05,62339055000
20020410,50.05,52,52,49.1,50,49.45,23084775000
20020411,49.45,50,50.5,47.6,47.6,47.65,46448340000
20020412,47.65,48.2,49.95,48.2,49.25,49.05,70967295000
20020415,49.05,49.25,50,47.15,48,47.4,74929555000
20020416,47.4,49.5,49.5,47.25,47.25,47.4,35115400000
20020417,47.4,48,56,47.3,54,53.25,1.94635E+11
20020418,53.25,55,57.25,53.65,55.15,55.9,3.69112E+11
20020419,55.9,56.9,56.9,51.2,52.45,51.9,1.16413E+11
20020422,51.9,54.25,54.45,51.05,54,54,1.40125E+11
20020423,54,54.3,58.5,54.25,58.5,57.2,2.538E+11
20020424,57.2,58.5,60,55.3,57,56.95,63291280000
20020425,56.95,57.5,58.5,56,57.5,57.2,95443400000
20020426,57.2,57.5,60,57.5,59.05,59.1,1.74084E+11
20020429,59.1,59.95,61,58,59.95,59.25,1.87556E+11
20020430,59.25,60,71.1,59.2,70,70.1,1.48198E+12
20020502,70.1,72.25,73.8,65.1,65.15,66,3.03189E+11
20020503,66,63.6,69.45,63.55,66.05,66.95,1.6203E+11
20020506,66.95,67.85,69.95,66.2,66.7,67.35,1.22338E+11
20020507,67.35,67.5,74.75,67,73,73.25,4.17661E+11
20020508,73.25,75,84.5,74.55,79,80.75,1.5151E+12
